"","time","precipitation","temperature","wind_speed","pressure_atm","vapor_p_def","sensible_heat","latent_heat","soil_water"
"1879",20010221,1.8,2.089,5.985,96.98,1.141,68.2599,23.2202,19.405
"1880",20010222,12.3,0.249,6.07,95.84,0.893,72.2524,18.991,20.495
"1881",20010223,4.6,-2.793,3.584,95.277,0.401,28.1097,34.1502,21.293
"1882",20010224,0.8,-7.924,2.635,96.166,0.361,11.845,18.9582,21.609
"1883",20010225,13.6,-7.476,4.053,96.344,0.408,-18.8077,24.7218,21.876
"1884",20010226,0.2,-3.878,3.695,95.95,0.328,-8.97705,22.4643,21.666
"1885",20010227,0,-2.873,3.865,95.773,0.355,22.0519,37.7105,21.575
"1886",20010228,0,-1.354,4.627,95.199,0.359,42.679,38.9234,21.514
"1887",20010301,0,0.883,3.496,94.904,1.605,20.1781,26.5129,21.484
"1888",20010302,0.5,0.094,3.177,95.275,0.91,14.994,15.1011,22.128
"1889",20010303,0,-1.065,1.878,94.894,0.445,36.5439,2.01199,22.527
"1890",20010304,12,0.054,2.795,95.091,0.552,-0.808857,8.15989,23.91
"1891",20010305,3.3,-1.768,1.962,96.92,0.342,8.75563,4.28721,26.298
"1892",20010306,0,-1.551,2.597,97.931,0.575,27.5081,36.1684,25.363
"1893",20010307,0.1,2.346,4.233,97.081,2.36,44.2294,14.2099,25.426
"1894",20010308,0.1,5.59,2.863,96.151,3.413,34.9191,11.6844,28.089
"1895",20010309,8.8,6.945,3.798,95.952,1.979,-18.5389,28.6931,28.898
"1896",20010310,0.3,8.397,3.839,96.091,3.272,10.6226,17.836,26.706
"1897",20010311,3.3,9.059,3.621,96.242,2.54,0.19948,32.2512,26.886
"1898",20010312,5.5,10.603,3.861,95.909,2.74,14.2908,16.1638,26.47
"1899",20010313,2,6.187,3.652,95.631,2.492,5.7299,35.7829,28.725
"1900",20010314,0.4,3.946,4.446,95.84,2.529,66.7298,21.7389,27.227
"1901",20010315,2.5,2.578,2.915,96.374,1.187,-11.4205,13.9487,26.307
"1902",20010316,0.3,5.258,2.622,96.497,1.566,-0.457767,17.1551,26.428
"1903",20010317,13.1,2.273,2.785,95.77,0.416,-2.20796,2.32066,28.408
"1904",20010318,4.3,3.325,2.072,95.648,0.853,-5.60654,17.7598,30.398
"1905",20010319,7.4,2.608,6,95.64,1.308,53.037,62.3904,29.76
"1906",20010320,0.5,-3.301,3.28,96.874,0.508,57.7756,30.001,29.413
"1907",20010321,6.4,-2.605,2.627,96.128,0.311,18.173,13.2332,28.613
"1908",20010322,4.1,2.959,2.331,95.295,0.779,-6.8083,12.8637,30.348
"1909",20010323,10.2,2.002,2.388,96.103,0.419,10.0138,15.0006,31.169
"1910",20010324,1.1,8.196,3.156,95.589,1.672,-4.0904,39.5762,30.419
"1911",20010325,19.5,0.557,2.61,95.136,0.329,3.51749,6.43207,32.854
"1912",20010326,5.1,-3.486,3.233,96.241,0.367,-2.83872,14.7657,31.7
"1913",20010327,0,-4.235,2.235,97.097,0.434,21.8282,39.1173,30.083
"1914",20010328,0,-1.113,3.886,96.77,0.609,54.5141,38.7937,29.182
"1915",20010329,0,2.004,4.303,95.901,1.506,11.2422,9.9776,29.636
"1916",20010330,1,3.96,2.788,96.569,1.186,-7.16326,10.4607,30.594
"1917",20010331,0.1,7.216,2.399,97.8,3.766,33.3571,26.0171,29.382
"1918",20010401,0,10.457,2.794,97.922,5.969,59.5792,34.2992,27.878
"1919",20010402,0,12.637,3.122,97.478,7.461,47.3473,47.2235,26.594
"1920",20010403,1.8,12.324,4.046,97.037,5.846,42.0046,35.2864,25.296
"1921",20010404,2.2,11.213,3.999,96.461,4.347,32.2111,45.52,24.871
"1922",20010405,0.1,6.468,3.771,96.799,3.883,82.8342,41.165,24.972
"1923",20010406,3.1,7.1,4.661,96.33,2.987,13.283,41.7266,24.349
"1924",20010407,1,8.705,3.378,95.809,2.806,-2.45677,37.079,23.98
"1925",20010408,3.1,6.275,2.334,96.549,2.19,-15.7554,41.1964,24.386
"1926",20010409,0.4,5.028,2.793,97.29,3.1,71.718,34.6394,24.179
"1927",20010410,0.2,7.083,3.651,96.555,2.961,32.8191,18.1281,23.633
"1928",20010411,0.2,7.595,3.028,96.945,2.053,29.8331,19.4539,23.01
"1929",20010412,0.9,2.903,4.419,97.391,2.017,121.933,31.8844,22.95
"1930",20010413,7.5,-1.443,4.241,97.454,0.639,43.6018,32.6367,23.172
"1931",20010414,2.5,-1.447,3.465,97.526,0.636,58.2417,37.6396,23.086
"1932",20010415,5.6,0.423,3.996,95.98,0.525,7.94695,17.7164,25.158
"1933",20010416,2.6,3.702,2.404,96.266,1.086,1.80088,27.4095,30.569
"1934",20010417,3.1,2.101,2.62,96.748,0.748,1.28438,22.2904,30.622
"1935",20010418,0.7,3.682,4.139,95.863,2.356,50.5672,30.033,29.707
"1936",20010419,0,2.475,3.37,96.063,2.775,49.0281,29.5347,28.797
"1937",20010420,0.3,3.524,2.196,96.221,2.714,48.7585,20.4815,27.875
"1938",20010421,8.6,2.11,3.822,95.929,0.635,-12.5154,15.1248,28.235
"1939",20010422,0.8,1.077,3.433,95.811,0.66,12.1273,13.8599,31.242
"1940",20010423,0.002,5.36,2.669,95.731,2.917,35.6255,39.2022,29.886
"1941",20010424,0,9.873,2.654,96.597,6.411,47.5103,42.1692,27.999
"1942",20010425,4.46,12.686,4.137,96.583,7.136,48.7919,55.9746,26.656
"1943",20010426,1.74,8.629,4.029,97.052,3.806,52.1477,56.0787,28.872
"1944",20010427,0.2,8.694,2.715,97.111,3.926,51.6208,47.2856,27.401
"1945",20010428,0.5,9.729,4.029,96.616,3.712,25.0161,45.3639,26.026
"1946",20010429,1.2,11.669,2.867,96.764,4.103,20.3243,46.6241,24.628
"1947",20010430,0,17.852,2.597,96.577,10.81,85.8891,87.9594,23.753
"1948",20010501,0,19.539,2.499,96.977,10.197,75.6311,68.3869,22.839
"1949",20010502,0,13.959,3.337,97.391,7.07,96.6953,54.65,21.883
"1950",20010503,0,20.355,4.176,96.114,13.679,97.9087,83.634,20.906
"1951",20010504,7.4,14.422,2.175,96.106,3.018,-1.80279,49.508,23.045
"1952",20010505,16.7,7.421,3.832,96.487,0.583,-5.31512,3.23565,31.307
"1953",20010506,10.6,5.182,2.915,96.981,0.541,-7.89257,10.9312,33.076
"1954",20010507,0.7,4.642,2.696,97.593,0.588,-9.27818,11.8716,31.742
"1955",20010508,0.2,8.602,2.05,97.843,0.926,-14.1395,22.9359,29.794
"1956",20010509,0,14.105,2.432,97.782,6.031,98.7516,79.8505,24.933
"1957",20010510,0,15.929,2.534,97.621,9.664,118.51,74.2426,24.155
"1958",20010511,0,14.739,3.386,97.418,8.161,119.488,58.7361,24.848
"1959",20010512,0,11.975,2.88,97.573,6.623,122.14,45.9817,24.757
"1960",20010513,0,14.675,3.119,97.036,9.346,95.9753,73.7682,23.971
"1961",20010514,0,17.762,3.857,96.324,12.67,103.156,66.7973,22.876
"1962",20010515,4.6,14.817,3.439,96.206,5.259,0.294271,34.0288,23.259
"1963",20010516,0.1,16.152,3.75,96.47,7.955,78.294,82.5776,24.682
"1964",20010517,2.8,14.924,2.779,96.561,5.158,-6.16488,43.9613,23.483
"1965",20010518,0.2,11.471,3.712,96.789,4.424,26.5144,48.9259,22.697
"1966",20010519,1.5,9.879,3.429,97.534,4.128,58.5496,51.942,22.53
"1967",20010520,0,11.413,2.553,97.892,5.34,117.329,49.9803,21.916
"1968",20010521,0,11.282,2.238,97.693,5.041,128.969,43.4986,21.158
"1969",20010522,0,11.542,2.337,97.597,5.813,71.9186,50.5751,20.438
"1970",20010523,0,14.248,2.868,97.88,10.037,120.448,70.7855,19.948
"1971",20010524,0,17.295,2.614,97.477,12.496,115.558,64.6978,18.997
"1972",20010525,0.1,15.389,2.936,97.362,8.475,139.791,57.1537,18.121
"1973",20010526,0,16.819,2.273,97.474,11.535,106.289,74.4836,17.73
"1974",20010527,0.2,17.486,4.07,97.437,8.911,81.8227,61.2291,16.973
"1975",20010528,7,15.503,3.928,97.319,2.193,-31.1314,45.8132,16.404
"1976",20010529,0,17.669,4.769,97.05,7.759,124.862,75.8687,16.244
"1977",20010530,0,13.475,3.677,97.136,6.178,99.0639,51.9476,15.711
"1978",20010531,0.7,12.465,3.424,96.601,3.936,41.4463,48.7063,15.493
"1979",20010601,1.2,9.488,3.68,97.029,2.461,66.0739,49.78,15.56
"1980",20010602,0.8,11.206,4.218,96.222,3.704,47.4499,51.4716,15.065
"1981",20010603,4.4,7.634,4.926,96.311,2.878,115.477,67.6716,15.044
"1982",20010604,16.2,6.605,4.896,97.25,1.253,10.0688,52.594,17.815
"1983",20010605,2.2,10.657,2.452,97.5,3.173,16.6032,61.0206,19.933
"1984",20010606,0,12.922,2.774,96.794,5.345,29.1693,52.0388,19.352
"1985",20010607,0,14.614,3.717,96.719,6.36,89.775,71.4068,18.706
"1986",20010608,1.2,10.518,2.095,96.654,2.252,12.8197,38.5197,18.266
"1987",20010609,0,11.728,2.062,96.854,4.28,35.0988,48.2616,18.018
"1988",20010610,7.4,11.656,2.564,96.584,2.231,7.17576,31.3243,18.546
"1989",20010611,5,8.444,2.79,97.081,1.625,-1.69818,71.7543,21.646
"1990",20010612,0,10.788,3.336,97.364,4.126,23.2829,60.7175,21.322
"1991",20010613,0,13.329,2.204,97.148,6.57,48.2534,62.9581,21.55
"1992",20010614,0,16.396,1.721,96.932,8.881,98.8656,74.9824,20.633
"1993",20010615,0,17.558,2.714,96.794,9.448,72.1894,80.7521,19.883
"1994",20010616,11.1,12.323,2.648,96.48,4.283,5.94061,68.5645,20.631
"1995",20010617,9,12.583,3.402,96.392,4.405,31.2698,79.4036,24.355
"1996",20010618,14,12.38,3.937,96.876,2.28,-2.89095,47.4128,27.156
"1997",20010619,0,10.696,4.42,97.775,2.561,37.673,53.6845,28.309
"1998",20010620,0,12.717,2.538,97.583,4.815,103.026,59.5238,26.243
"1999",20010621,5.4,14.749,3.086,96.712,5.442,14.4566,70.4518,24.608
"2000",20010622,11.1,9.51,3.043,96.538,1.273,-21.891,54.5478,27.725
"2001",20010623,0.3,11.088,4.409,97.023,2.07,5.94706,48.9076,29.436
"2002",20010624,0,14.953,3.505,97.596,6.103,131.546,81.209,27.246
"2003",20010625,0,16.414,2.827,97.809,6.996,89.0394,63.272,25.413
"2004",20010626,0,16.811,2.29,97.632,7.893,126.627,73.3875,24.096
"2005",20010627,0,21.469,2.266,96.978,13.644,95.1944,93.4567,23.007
"2006",20010628,2.6,18.202,2.874,97.112,4.74,11.8461,45.2813,21.886
"2007",20010629,0,18.559,2.813,97.674,6.737,63.3223,70.3143,21.173
"2008",20010630,2.2,19.86,1.886,97.55,9.129,45.2747,73.3972,20.196
"2009",20010701,0.7,15.585,3.763,97.707,4.446,50.3543,61.0555,19.089
"2010",20010702,0,13.82,3.036,98.053,4.671,41.3403,57.9603,18.267
"2011",20010703,0,15.417,2.122,97.777,7.015,79.7986,69.0259,18.34
"2012",20010704,0,18.445,2.554,97.208,7.284,57.4711,69.5398,20.075
"2013",20010705,0,20.423,2.349,97.122,10.473,95.5709,103.716,20.13
"2014",20010706,0,21.705,3.697,96.92,13.229,78.3692,97.997,20.699
"2015",20010707,31.6,21.488,2.958,96.232,9.221,66.5869,69.8602,20.044
"2016",20010708,12.1,15.485,3.598,96.49,1.849,-35.3613,83.7567,19.531
"2017",20010709,5.2,14.089,3.736,96.806,1.429,-52.8472,45.9256,20.278
"2018",20010710,0.452,17.93,3.259,96.8,8.27,39.1007,103.324,20.691
"2019",20010711,1.358,17.024,4.042,96.674,6.689,-1.26854,61.8252,21.623
"2020",20010712,0,16.583,3.409,96.893,9.472,86.6021,80.2907,21.715
"2021",20010713,1.495,16.145,3.097,96.638,6.452,31.3028,67.977,20.528
"2022",20010714,1.005,19.695,4.213,96.523,9.374,30.5833,71.7159,19.521
"2023",20010715,11.437,16.721,3.244,96.872,4.23,24.9283,35.9221,18.864
"2024",20010716,13.656,11.263,2.804,96.801,0.54,-13.3194,13.7876,24.849
"2025",20010717,11.2,11.149,2.41,96.663,1.768,-2.82384,1.40912,29.386
"2026",20010718,0.1,14.601,3.065,96.208,5.391,17.6983,-0.47552,28.41
"2027",20010719,0,16.22,3.576,96.198,6.674,43.5983,26.7858,26.151
"2028",20010720,12.3,15.818,3.545,96.431,4.868,22.6354,57.1142,25.833
"2029",20010721,0,14.906,3.827,97.327,4.308,38.5288,66.8493,28.956
"2030",20010722,0,18.854,2.289,97.53,10.36,88.8716,90.6665,27.013
"2031",20010723,0,21.262,2.086,97.291,12.473,92.4196,92.7811,25.08
"2032",20010724,0,20.727,2.303,97.072,10.581,54.5513,78.5569,23.606
"2033",20010725,0,20.251,3.463,97.2,9.499,62.5373,83.9073,22.249
"2034",20010726,0,20.972,2.777,97.271,10.244,72.9835,91.3559,21.087
"2035",20010727,0,21.793,1.946,97.321,12.495,77.8558,85.6606,19.785
"2036",20010728,0,23.458,1.891,97.451,17.18,84.3494,82.8071,18.494
"2037",20010729,5.5,20.389,2.844,97.58,9.624,42.3153,85.1818,17.416
"2038",20010730,0.1,21.398,2.82,97.776,11.399,54.2767,106.742,16.433
"2039",20010731,5.4,22.704,3.464,97.551,11.513,46.6891,92.3537,15.605
"2040",20010801,0,17.156,2.837,97.789,5.806,40.9849,82.2063,14.884
"2041",20010802,0,18.696,2.273,97.396,9.07,71.0659,89.5586,14.707
"2042",20010803,0.6,22.18,2.919,96.755,9.974,9.80543,63.3846,14.04
"2043",20010804,5.7,16.987,2.433,97.178,3.236,9.86919,54.9713,13.445
"2044",20010805,2.6,15.722,3.257,97.241,5.211,10.238,88.3006,13.321
"2045",20010806,1.5,15.832,3.06,97.141,6.279,24.3167,77.2084,12.908
"2046",20010807,0.1,17.723,4.262,96.672,6.39,32.4515,73.5248,12.308
"2047",20010808,0,19.296,4.577,96.48,8.7,40.6478,68.4324,12.205
"2048",20010809,0.1,18.368,3.298,97.006,9.242,49.1963,75.5394,11.503
"2049",20010810,0,15.937,3.276,97.391,6.722,33.708,62.5389,11.106
"2050",20010811,0,12.819,3.002,97.99,5.124,33.5495,55.6265,10.445
"2051",20010812,0,16.048,3.412,97.638,9.111,57.797,71.5462,10.284
"2052",20010813,3.3,16.73,3.012,97.056,5.744,-33.2525,40.9232,9.998
"2053",20010814,0,22.285,2.155,97.35,10.385,38.0857,86.5293,9.866
"2054",20010815,0,25.82,3.981,97.399,17.261,54.7148,81.0302,9.596
"2055",20010816,0,26.182,3.738,97.101,17.93,62.1712,73.9308,9.235
"2056",20010817,8.5,18.128,2.546,97.46,2.836,-10.6619,38.8745,9.06
"2057",20010818,1,18.935,2.299,97.113,2.025,35.9221,46.9561,9.161
"2058",20010819,3.1,20.583,2.178,96.717,5.588,-1.01386,73.3098,9.253
"2059",20010820,3.7,21.137,2.007,96.921,10.332,44.1627,70.7389,9.066
"2060",20010821,5.2,15.718,2.363,97.502,1.143,-30.2621,17.5796,8.794
"2061",20010822,0,18.36,1.615,97.785,3.658,6.4484,40.8629,8.968
"2062",20010823,0,20.516,2.028,97.731,6.407,60.505,62.7988,9.018
"2063",20010824,0,21.98,2.584,97.481,9.822,48.4584,73.9667,8.851
"2064",20010825,0,24.253,2.634,97.433,14.294,35.3128,62.6045,8.678
"2065",20010826,0,23.893,2.613,97.361,12.358,28.0452,61.1327,8.475
"2066",20010827,12,18.894,4.369,96.934,8.226,9.26786,48.1424,8.093
"2067",20010828,0.1,12.492,3.733,97.121,5.049,46.075,54.6761,7.934
"2068",20010829,0,12.643,3.107,97.052,4.84,39.8353,35.5162,7.797
"2069",20010830,0,15.359,3.357,96.763,7.426,67.1854,54.2469,7.971
"2070",20010831,4.4,14.931,2.55,96.439,3.869,-9.95967,26.2231,7.827
"2071",20010901,12.3,13.407,3.339,96.583,1.467,-36.2679,22.573,7.752
"2072",20010902,0.3,12.81,2.852,96.976,3.806,12.2111,52.5905,7.772
"2073",20010903,0.2,15.991,3.169,96.74,5.588,25.4527,57.203,8.065
"2074",20010904,5.8,13.179,3.14,96.31,2.267,-15.6948,57.0742,7.779
"2075",20010905,0,11.477,2.658,96.678,2.375,0.0567737,32.142,7.769
"2076",20010906,0.1,12.377,3.082,96.854,3.418,31.6768,35.6658,7.84
"2077",20010907,4.4,10.898,3.225,96.602,1.564,-45.9395,57.0453,7.715
"2078",20010908,14.2,9.881,5.07,95.58,1.363,-43.6154,75.434,8.091
"2079",20010909,10,7.336,5.684,95.524,1.609,-22.428,76.1845,8.707
"2080",20010910,22.7,8.537,6.108,95.661,0.899,-22.7276,39.3994,9.536
"2081",20010911,0.5,9.449,4.994,96.476,2.786,19.698,63.4517,9.692
"2082",20010912,4.7,9.291,3.761,96.536,1.183,-27.9332,47.5771,9.51
"2083",20010913,2.2,11.202,4.694,96.208,2.194,-24.8385,54.3847,9.785
"2084",20010914,2,11.047,3.533,96.012,2.679,-17.2057,39.8693,9.97
"2085",20010915,0,10.64,3.432,96.579,3.352,10.2302,41.2343,10.103
"2086",20010916,5.3,8.857,2.805,96.346,1.514,-24.4031,29.2657,9.971
"2087",20010917,0,9.456,2.159,96.565,2.436,16.0615,36.0782,10.241
"2088",20010918,2.1,8.302,3.542,96.614,1.342,-20.9477,20.288,10.309
"2089",20010919,0,10.68,3.977,96.947,3.863,41.1305,42.2426,10.41
"2090",20010920,5,11.34,4.39,96.729,2.788,-14.977,38.0914,10.238
"2091",20010921,2.8,10.875,3.769,96.701,2.324,-23.5432,51.112,10.359
"2092",20010922,0,10.701,2.824,96.805,3.996,26.1566,43.7121,10.51
"2093",20010923,0,10.968,2.734,96.572,4.53,25.4277,42.8694,10.582
"2094",20010924,8.5,9.653,2.32,96.495,0.633,-14.6825,3.77364,10.568
"2095",20010925,2.3,9.599,1.853,97.095,0.518,-16.5246,6.84144,11.661
"2096",20010926,1.6,9.488,1.508,97.457,0.662,-5.60973,8.59482,12.829
"2097",20010927,3.4,10.843,3.956,97.156,1.942,-26.8643,31.3701,13.789
"2098",20010928,2.8,11.942,3.056,97.036,1.444,-31.8589,27.0755,14.515
"2099",20010929,0,14.002,2.606,97.111,3.883,22.7113,53.3153,15.169
"2100",20010930,3.3,13.792,2.599,96.92,2.503,-12.2529,17.9799,15.436
"2101",20011001,1.2,14.318,4.972,96.632,3.154,-26.4441,39.8094,15.992
"2102",20011002,0,18.196,4.96,96.648,6.676,9.29185,53.6338,16.117
"2103",20011003,0.1,18.54,3.408,96.683,6.765,34.4679,48.2521,15.834
"2104",20011004,11.6,12.461,2.722,96.967,2.462,-18.1378,44.3105,17.562
"2105",20011005,0.1,11.643,2.908,96.983,3.847,7.92488,31.1622,19.562
"2106",20011006,0.1,13.65,3.305,96.778,4.533,20.2211,42.2246,19.374
"2107",20011007,0,15.089,2.473,96.553,4.261,-6.84261,22.4651,18.627
"2108",20011008,1.7,15.499,3.158,96.592,5.381,5.69972,38.6864,17.761
"2109",20011009,0,13.262,2.368,97.144,4.856,10.3661,34.0207,17.86
"2110",20011010,0,13.094,3.511,97.806,5.007,14.8185,40.1847,17.632
"2111",20011011,0,12.934,3.888,98.217,4.085,-2.64522,25.7696,16.656
"2112",20011012,0,14.773,2.788,98.294,5.623,25.5898,43.7843,16.572
"2113",20011013,0,17.037,3.503,97.956,10.482,-3.29485,49.2452,15.984
"2114",20011014,0,18.704,2.876,97.606,11.504,-12.3616,58.6636,16.224
"2115",20011015,0,15.839,3.212,97.367,6.793,-6.43225,34.5935,14.369
"2116",20011016,0,14.989,2.835,98.021,3.3,2.12891,11.7202,14.076
"2117",20011017,0,12.52,2.243,98.002,1.795,6.80431,17.6151,13.892
"2118",20011018,0,10.581,1.854,97.29,2.297,-15.2775,10.7721,13.836
"2119",20011019,0.2,10.175,2.391,97.221,3.1,11.9582,23.6711,13.617
"2120",20011020,0.1,10.258,3.758,96.782,3.262,13.7565,21.4903,13.109
"2121",20011021,2.7,10.56,2.837,96.112,2.063,-20.2111,14.3582,12.694
"2122",20011022,5.8,10.811,2.84,96.707,1.299,-33.639,16.717,13.515
"2123",20011023,0.1,8.657,2.075,97.434,0.816,-15.385,6.90733,14.737
"2124",20011024,1.2,8.519,2.387,97.696,1.541,-15.9964,10.9475,14.7
"2125",20011025,0.7,10.143,3.086,97.814,2.145,-12.3684,22.9321,14.413
"2126",20011026,0.1,10.473,3.04,97.768,2.942,7.70297,23.2717,14.005
"2127",20011027,2.2,9.768,4.792,97.45,2.159,3.55001,16.8392,13.575
"2128",20011028,10.6,9.717,2.886,97.703,1.152,-31.7164,22.8199,14.425
"2129",20011029,0.4,8.642,3.411,97.572,1.985,-23.4462,30.5897,16.014
"2130",20011030,0,13.324,6.075,97.246,5.161,17.0303,38.3902,15.233
"2131",20011031,3.7,14.636,5.975,96.981,8.155,-12.6011,53.4424,14.57
"2132",20011101,1.7,5.599,5.374,98.159,1.978,24.1501,25.4831,14.622
"2133",20011102,1.7,5.955,3.492,98.979,0.853,-7.73573,9.86854,14.643
"2134",20011103,0,6.696,2.477,98.551,1.502,-16.7089,16.9531,14.665
"2135",20011104,0,7.283,2.273,97.534,2.298,1.68956,13.8556,14.549
"2136",20011105,0.1,5.158,3.93,97.366,2.376,0.707022,13.783,14.372
"2137",20011106,0,4.744,5.089,96.645,2.411,12.8587,12.8324,14.185
"2138",20011107,4.9,6.187,4.175,95.915,1.825,-17.5818,26.704,13.91
"2139",20011108,33.3,4.599,3.834,94.42,0.78,-44.0409,20.4855,18.761
"2140",20011109,1.9,-0.814,3.732,96.257,0.546,10.2298,16.5512,21.083
"2141",20011110,0,-1.302,2.884,98.246,0.45,-2.05558,15.6297,21.305
"2142",20011111,0,0.426,4.065,97.734,2.116,-11.1638,15.4386,20.848
"2143",20011112,0.9,4.07,3.271,96.668,1.561,-3.89229,4.11788,20.588
"2144",20011113,4.8,1.418,2.95,96.655,0.773,-14.6419,25.8652,21.931
"2145",20011114,0,-0.846,2.307,97.892,0.723,2.42919,7.84435,23.049
"2146",20011115,0,-1.035,3.057,98.836,0.393,7.29462,10.6439,23.078
"2147",20011116,0.7,2.57,3.723,98.754,0.569,-2.40583,3.872,22.116
"2148",20011117,0,2.091,2.623,98.69,1.203,-4.33297,10.3401,22.072
"2149",20011118,0.1,2.706,2.321,97.756,1.074,5.06405,5.35381,21.773
"2150",20011119,4.8,3.493,3.196,97.475,0.477,-9.58346,3.2757,22.17
"2151",20011120,0,1.766,2.856,98.05,0.79,2.7399,21.7078,22.508
"2152",20011121,0,4.015,4.189,97.933,1.731,-9.36645,15.2669,23.039
"2153",20011122,9.9,2.905,6.295,96.28,1.255,-5.45218,21.6769,23.399
"2154",20011123,1.4,-1.08,5.06,96.679,0.571,26.2518,18.582,26.641
"2155",20011124,0,-0.527,3.243,97.218,0.465,18.5871,2.80427,26.296
"2156",20011125,0,0.472,1.741,97.102,1.017,-1.01554,5.40124,25.691
"2157",20011126,7.7,3.813,2.943,96.373,0.532,-16.1176,1.89983,26.843
"2158",20011127,1.8,2.786,1.538,96.467,0.667,-7.08572,6.19389,28.225
"2159",20011128,2.4,2.304,3.698,96.725,0.827,-20.97,16.8132,28.805
"2160",20011129,8.7,2.47,3.506,97.163,0.678,-10.6496,9.28392,29.352
"2161",20011130,0.2,2.257,1.942,97.173,0.729,-8.50032,11.5354,29.283
"2162",20011201,0.1,-0.289,3.387,97.601,1.757,9.16003,15.0499,28.673
"2163",20011202,0,1.073,2.246,97.95,2.202,6.71445,1.71469,27.886
"2164",20011203,0,-0.678,1.055,97.922,1.39,14.2918,2.52772,27.589
"2165",20011204,5.5,0.782,4.552,97.179,1.084,-10.8714,4.90585,26.78
"2166",20011205,2.1,3.84,3.718,97.294,1.05,-40.1642,11.1367,29.336
"2167",20011206,24,3.741,4.189,97.209,0.635,-14.213,8.48743,31.656
"2168",20011207,0.7,1.8,1.864,98.879,0.484,5.7433,5.25469,30.547
"2169",20011208,0.1,-2.273,1.494,99.24,0.571,-7.08381,16.949,29.776
"2170",20011209,0,-4.146,1.762,99.249,0.393,15.0216,7.84859,28.663
"2171",20011210,0.6,-1.004,2.361,99.031,0.374,-2.31479,10.1528,27.831
"2172",20011211,4.9,-0.436,1.856,98.561,0.364,3.41069,5.0714,27.091
"2173",20011212,5.9,0.001,3.451,98.008,0.429,4.18584,7.7597,27.775
"2174",20011213,0,-9.467,4.239,98.537,0.399,3.39093,15.4586,28.32
"2175",20011214,0.1,-11.47,1.38,99.081,0.29,9.51636,3.28956,27.734
"2176",20011215,0.8,-6.599,1.606,98.752,0.325,3.97335,5.89517,23.533
"2177",20011216,1.7,-3.002,3.192,98.594,0.346,4.13639,-1.04892,22.53
"2178",20011217,1.9,-2.549,2.65,98.401,0.354,11.8113,0.314638,23.309
"2179",20011218,2.1,-1.931,3.257,98.443,0.351,9.87922,3.00286,24.315
"2180",20011219,0.9,0.175,4.741,97.405,0.609,3.90236,23.9925,24.33
"2181",20011220,9.8,-5.001,4.048,97.256,0.355,4.84093,24.8217,24.806
"2182",20011221,6.3,-4.095,7.461,95.854,0.615,38.0934,44.143,25.241
"2183",20011222,4,-2.246,3.419,95.438,0.346,12.338,18.9922,25.376
"2184",20011223,4,-8.357,4.418,96.557,0.341,7.34926,13.9166,25.316
"2185",20011224,1.7,-5.523,6.977,96.043,0.325,5.29379,55.1164,24.998
"2186",20011225,0.4,1.16,6.933,94.655,1.259,63.3803,35.1666,24.935
"2187",20011226,0.9,0.21,4.1,95.151,1.086,31.7707,9.19843,25.644
"2188",20011227,2.4,-1.875,4.991,96.013,0.619,31.5735,13.8711,26.099
"2189",20011228,6.1,1.372,6.166,95.036,0.983,4.30826,35.9921,26.806
"2190",20011229,3.8,-0.123,4.132,94.836,0.829,52.811,12.7733,29.476
"2191",20011230,12.2,-2.739,4.524,95.422,0.388,15.0055,27.4543,29.864
"2192",20011231,3.2,-6.542,3.92,97.365,0.35,39.2405,10.9383,29.145
"2193",20020101,1.905,-3.642,5.208,98.297,0.381,43.3278,15.4593,29.096
"2194",20020102,3.785,-1.987,5.431,98.124,0.522,39.5671,17.8919,28.897
"2195",20020103,0,-7.414,1.874,99.006,0.439,14.362,11.1659,27.908
"2196",20020104,0,-7.144,1.61,98.879,0.551,10.1715,7.30982,28.848
"2197",20020105,0,-1.829,5.107,98.803,0.408,-20.8626,19.671,28.178
"2198",20020106,1.9,-1.252,5.149,98.416,0.321,0.822898,3.21309,27.805
"2199",20020107,3.4,-0.319,2.173,98.411,0.342,10.773,5.3301,27.931
"2200",20020108,0,-1.273,1.262,98.717,0.353,11.3736,0.101024,28.21
